INFO 2024-08-18 10:44:07,878 autoreload Watching for file changes with StatReloader
DEBUG 2024-08-18 10:44:08,546 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\utils\tree.py first seen with mtime 1723900345.2052698
DEBUG 2024-08-18 10:44:08,547 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\db\models\indexes.py first seen with mtime 1723900342.116566
DEBUG 2024-08-18 10:44:08,547 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\db\models\fields\proxy.py first seen with mtime 1723900342.2475443
DEBUG 2024-08-18 10:44:08,548 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\email\_encoded_words.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,548 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\urls\base.py first seen with mtime 1723900344.3609235
DEBUG 2024-08-18 10:44:08,549 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\concurrent\futures\__init__.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,549 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\email\quoprimime.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,549 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\contrib\admin\exceptions.py first seen with mtime 1723900296.2503333
DEBUG 2024-08-18 10:44:08,550 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\secrets.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,551 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\db\backends\base\schema.py first seen with mtime 1723900340.5852647
DEBUG 2024-08-18 10:44:08,551 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\_markupbase.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,552 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\middleware\__init__.py first seen with mtime 1723900343.8114727
DEBUG 2024-08-18 10:44:08,552 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\http\cookies.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,553 autoreload File C:\Self_Projects\venv\Lib\site-packages\asgiref\local.py first seen with mtime 1723900290.8756614
DEBUG 2024-08-18 10:44:08,553 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\forms\models.py first seen with mtime 1723900343.060445
DEBUG 2024-08-18 10:44:08,553 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\contrib\admin\__init__.py first seen with mtime 1723900296.1991913
DEBUG 2024-08-18 10:44:08,554 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\asyncio\trsock.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,554 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\contrib\sessions\apps.py first seen with mtime 1723900332.7261808
DEBUG 2024-08-18 10:44:08,554 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\contrib\admin\templatetags\__init__.py first seen with mtime 1723900306.375836
DEBUG 2024-08-18 10:44:08,555 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\contrib\admin\widgets.py first seen with mtime 1723900296.3488057
DEBUG 2024-08-18 10:44:08,555 autoreload File C:\Users\Atul\AppData\Local\Programs\Python\Python312\Lib\_weakrefset.py first seen with mtime 1696233358.0
DEBUG 2024-08-18 10:44:08,556 autoreload File C:\Self_Projects\venv\Lib\site-packages\django\http\multipartparser.py first seen with mtime 1723900343.775144
